iE,itp,content
38,35,1.765000000000e+03
38,36,1.737000000000e+03
38,37,1.792000000000e+03
38,38,1.682000000000e+03
38,39,1.807000000000e+03
38,40,1.756000000000e+03
38,41,1.656000000000e+03
38,42,1.661000000000e+03
38,43,1.759000000000e+03
38,44,1.777000000000e+03
38,45,1.735000000000e+03
38,46,1.736000000000e+03
38,47,1.691000000000e+03
38,48,1.706000000000e+03
38,49,1.658000000000e+03
38,50,1.725000000000e+03
38,51,1.699000000000e+03
38,52,1.663000000000e+03
38,53,1.692000000000e+03
38,54,1.691000000000e+03
38,55,1.802000000000e+03
38,56,1.766000000000e+03
38,57,1.843000000000e+03
38,58,1.738000000000e+03
38,59,1.581000000000e+03
38,60,1.630000000000e+03
38,61,1.639000000000e+03
38,62,1.469000000000e+03
38,63,1.348000000000e+03
38,64,1.161000000000e+03
38,65,9.140000000000e+02
38,66,6.360000000000e+02
38,67,3.370000000000e+02
38,68,9.900000000000e+01
38,69,9.000000000000e+00
38,70,0.000000000000e+00
38,71,0.000000000000e+00
38,72,0.000000000000e+00
38,73,0.000000000000e+00
38,74,0.000000000000e+00
38,75,0.000000000000e+00
38,76,0.000000000000e+00
38,77,0.000000000000e+00
38,78,0.000000000000e+00
38,79,0.000000000000e+00
38,80,0.000000000000e+00
39,1,0.000000000000e+00
39,2,0.000000000000e+00
39,3,0.000000000000e+00
39,4,0.000000000000e+00
39,5,0.000000000000e+00
39,6,4.000000000000e+00
39,7,3.610000000000e+02
39,8,1.666000000000e+03
39,9,1.811000000000e+03
39,10,1.809000000000e+03
39,11,1.819000000000e+03
39,12,1.817000000000e+03
39,13,1.779000000000e+03
39,14,1.880000000000e+03
39,15,1.733000000000e+03
39,16,1.750000000000e+03
39,17,1.798000000000e+03
39,18,1.779000000000e+03
39,19,1.761000000000e+03
39,20,1.760000000000e+03
39,21,1.722000000000e+03
39,22,1.768000000000e+03
39,23,1.770000000000e+03
39,24,1.704000000000e+03
39,25,1.783000000000e+03
39,26,1.823000000000e+03
39,27,1.831000000000e+03
39,28,1.752000000000e+03
39,29,1.731000000000e+03
39,30,1.754000000000e+03
39,31,1.753000000000e+03
39,32,1.654000000000e+03
39,33,1.716000000000e+03
39,34,1.708000000000e+03
39,35,1.777000000000e+03
39,36,1.744000000000e+03
39,37,1.740000000000e+03
39,38,1.721000000000e+03
39,39,1.780000000000e+03
39,40,1.710000000000e+03
39,41,1.746000000000e+03
39,42,1.619000000000e+03
39,43,1.657000000000e+03
39,44,1.713000000000e+03
39,45,1.736000000000e+03
39,46,1.676000000000e+03
39,47,1.695000000000e+03
39,48,1.766000000000e+03
39,49,1.683000000000e+03
39,50,1.713000000000e+03
39,51,1.640000000000e+03
39,52,1.718000000000e+03
39,53,1.743000000000e+03
39,54,1.761000000000e+03
39,55,1.652000000000e+03
39,56,1.677000000000e+03
39,57,1.708000000000e+03
39,58,1.610000000000e+03
39,59,1.692000000000e+03
39,60,1.642000000000e+03
39,61,1.613000000000e+03
39,62,1.465000000000e+03
39,63,1.373000000000e+03
39,64,1.201000000000e+03
39,65,1.004000000000e+03
39,66,7.290000000000e+02
39,67,3.960000000000e+02
39,68,1.430000000000e+02
39,69,3.300000000000e+01
39,70,0.000000000000e+00
39,71,0.000000000000e+00
39,72,0.000000000000e+00
39,73,0.000000000000e+00
39,74,0.000000000000e+00
39,75,0.000000000000e+00
39,76,0.000000000000e+00
39,77,0.000000000000e+00
39,78,0.000000000000e+00
39,79,0.000000000000e+00
39,80,0.000000000000e+00
40,1,0.000000000000e+00
40,2,0.000000000000e+00
40,3,0.000000000000e+00
40,4,0.000000000000e+00
40,5,0.000000000000e+00
40,6,1.000000000000e+00
40,7,8.000000000000e+00
40,8,5.420000000000e+02
40,9,1.681000000000e+03
40,10,1.818000000000e+03
40,11,1.853000000000e+03
40,12,1.838000000000e+03
40,13,1.838000000000e+03
40,14,1.840000000000e+03
40,15,1.830000000000e+03
40,16,1.724000000000e+03
40,17,1.778000000000e+03
40,18,1.767000000000e+03
40,19,1.740000000000e+03
40,20,1.824000000000e+03
40,21,1.816000000000e+03
40,22,1.740000000000e+03
40,23,1.812000000000e+03
40,24,1.756000000000e+03
40,25,1.738000000000e+03
40,26,1.725000000000e+03
40,27,1.747000000000e+03
40,28,1.656000000000e+03
40,29,1.684000000000e+03
40,30,1.764000000000e+03
40,31,1.657000000000e+03
40,32,1.745000000000e+03
40,33,1.663000000000e+03
40,34,1.665000000000e+03
40,35,1.739000000000e+03
40,36,1.652000000000e+03
40,37,1.747000000000e+03
40,38,1.665000000000e+03
40,39,1.692000000000e+03
40,40,1.755000000000e+03
40,41,1.682000000000e+03
40,42,1.617000000000e+03
40,43,1.664000000000e+03
40,44,1.682000000000e+03
40,45,1.732000000000e+03
40,46,1.676000000000e+03
40,47,1.644000000000e+03
40,48,1.624000000000e+03
40,49,1.728000000000e+03
40,50,1.727000000000e+03
40,51,1.629000000000e+03
40,52,1.644000000000e+03
40,53,1.621000000000e+03
40,54,1.668000000000e+03
40,55,1.620000000000e+03
40,56,1.622000000000e+03
40,57,1.691000000000e+03
40,58,1.600000000000e+03
40,59,1.587000000000e+03
40,60,1.627000000000e+03
40,61,1.524000000000e+03
40,62,1.508000000000e+03
40,63,1.360000000000e+03
40,64,1.210000000000e+03
40,65,9.380000000000e+02
40,66,7.900000000000e+02
40,67,5.080000000000e+02
40,68,2.040000000000e+02
40,69,3.000000000000e+01
40,70,0.000000000000e+00
40,71,0.000000000000e+00
40,72,0.000000000000e+00
40,73,0.000000000000e+00
40,74,0.000000000000e+00
40,75,0.000000000000e+00
40,76,0.000000000000e+00
40,77,0.000000000000e+00
40,78,0.000000000000e+00
40,79,0.000000000000e+00
40,80,0.000000000000e+00
41,1,0.000000000000e+00
41,2,0.000000000000e+00
41,3,0.000000000000e+00
41,4,0.000000000000e+00
41,5,0.000000000000e+00
41,6,1.000000000000e+00
41,7,2.000000000000e+00
41,8,2.000000000000e+01
41,9,6.660000000000e+02
41,10,1.732000000000e+03
41,11,1.829000000000e+03
41,12,1.868000000000e+03
41,13,1.850000000000e+03
41,14,1.832000000000e+03
41,15,1.800000000000e+03
41,16,1.722000000000e+03
41,17,1.762000000000e+03
41,18,1.692000000000e+03
41,19,1.788000000000e+03
41,20,1.715000000000e+03
41,21,1.682000000000e+03
41,22,1.765000000000e+03
41,23,1.777000000000e+03
41,24,1.765000000000e+03
41,25,1.719000000000e+03
41,26,1.704000000000e+03
41,27,1.614000000000e+03
41,28,1.665000000000e+03
41,29,1.687000000000e+03
41,30,1.684000000000e+03
41,31,1.724000000000e+03
41,32,1.723000000000e+03
41,33,1.739000000000e+03
41,34,1.742000000000e+03
41,35,1.650000000000e+03
41,36,1.751000000000e+03
41,37,1.693000000000e+03
41,38,1.686000000000e+03
41,39,1.722000000000e+03
41,40,1.716000000000e+03
41,41,1.673000000000e+03
41,42,1.724000000000e+03
41,43,1.621000000000e+03
41,44,1.691000000000e+03
41,45,1.727000000000e+03
41,46,1.687000000000e+03
41,47,1.590000000000e+03
41,48,1.625000000000e+03
41,49,1.641000000000e+03
41,50,1.637000000000e+03
41,51,1.702000000000e+03
41,52,1.683000000000e+03
41,53,1.611000000000e+03
41,54,1.645000000000e+03
41,55,1.669000000000e+03
41,56,1.629000000000e+03
41,57,1.647000000000e+03
41,58,1.568000000000e+03
41,59,1.606000000000e+03
41,60,1.560000000000e+03
41,61,1.631000000000e+03
41,62,1.409000000000e+03
41,63,1.364000000000e+03
41,64,1.232000000000e+03
41,65,9.780000000000e+02
41,66,7.610000000000e+02
41,67,5.170000000000e+02
41,68,2.510000000000e+02
41,69,6.300000000000e+01
41,70,6.000000000000e+00
41,71,0.000000000000e+00
41,72,0.000000000000e+00
41,73,0.000000000000e+00
41,74,0.000000000000e+00
41,75,0.000000000000e+00
41,76,0.000000000000e+00
41,77,0.000000000000e+00
41,78,0.000000000000e+00
41,79,0.000000000000e+00
41,80,0.000000000000e+00
42,1,0.000000000000e+00
42,2,0.000000000000e+00
42,3,0.000000000000e+00
42,4,0.000000000000e+00
42,5,0.000000000000e+00
42,6,0.000000000000e+00
42,7,1.000000000000e+00
42,8,0.000000000000e+00
42,9,4.800000000000e+01
42,10,6.940000000000e+02
42,11,1.706000000000e+03
42,12,1.805000000000e+03
42,13,1.887000000000e+03
42,14,1.808000000000e+03
42,15,1.803000000000e+03
42,16,1.759000000000e+03
42,17,1.700000000000e+03
42,18,1.756000000000e+03
42,19,1.790000000000e+03
42,20,1.814000000000e+03
42,21,1.726000000000e+03
42,22,1.755000000000e+03
42,23,1.653000000000e+03
42,24,1.629000000000e+03
42,25,1.729000000000e+03
42,26,1.744000000000e+03
42,27,1.802000000000e+03
42,28,1.681000000000e+03
42,29,1.745000000000e+03
42,30,1.662000000000e+03
42,31,1.743000000000e+03
42,32,1.633000000000e+03
42,33,1.709000000000e+03
42,34,1.698000000000e+03
42,35,1.629000000000e+03
42,36,1.681000000000e+03
42,37,1.672000000000e+03
42,38,1.708000000000e+03
42,39,1.723000000000e+03
42,40,1.596000000000e+03
42,41,1.706000000000e+03
42,42,1.723000000000e+03
42,43,1.606000000000e+03
42,44,1.619000000000e+03
42,45,1.629000000000e+03
42,46,1.681000000000e+03
42,47,1.643000000000e+03
42,48,1.680000000000e+03
42,49,1.645000000000e+03
42,50,1.691000000000e+03
42,51,1.637000000000e+03
42,52,1.680000000000e+03
42,53,1.559000000000e+03
42,54,1.597000000000e+03
42,55,1.634000000000e+03
42,56,1.565000000000e+03
42,57,1.645000000000e+03
42,58,1.549000000000e+03
42,59,1.574000000000e+03
42,60,1.570000000000e+03
42,61,1.542000000000e+03
42,62,1.469000000000e+03
42,63,1.372000000000e+03
42,64,1.207000000000e+03
42,65,1.120000000000e+03
42,66,8.350000000000e+02
42,67,5.770000000000e+02
42,68,2.930000000000e+02
42,69,9.700000000000e+01
42,70,1.200000000000e+01
42,71,0.000000000000e+00
42,72,0.000000000000e+00
42,73,0.000000000000e+00
42,74,0.000000000000e+00
42,75,0.000000000000e+00
42,76,0.000000000000e+00
42,77,0.000000000000e+00
42,78,0.000000000000e+00
42,79,0.000000000000e+00
42,80,0.000000000000e+00
43,1,0.000000000000e+00
43,2,0.000000000000e+00
43,3,0.000000000000e+00
43,4,0.000000000000e+00
43,5,0.000000000000e+00
43,6,1.000000000000e+00
43,7,1.000000000000e+00
43,8,0.000000000000e+00
43,9,0.000000000000e+00
43,10,5.100000000000e+01
43,11,7.160000000000e+02
43,12,1.724000000000e+03
43,13,1.739000000000e+03
43,14,1.758000000000e+03
43,15,1.754000000000e+03
43,16,1.762000000000e+03
43,17,1.776000000000e+03
43,18,1.755000000000e+03
43,19,1.746000000000e+03
43,20,1.708000000000e+03
43,21,1.732000000000e+03
43,22,1.668000000000e+03
43,23,1.836000000000e+03
43,24,1.654000000000e+03
43,25,1.694000000000e+03
43,26,1.743000000000e+03
43,27,1.662000000000e+03
43,28,1.656000000000e+03
43,29,1.673000000000e+03
43,30,1.643000000000e+03
43,31,1.624000000000e+03
43,32,1.587000000000e+03
43,33,1.620000000000e+03
43,34,1.687000000000e+03
43,35,1.636000000000e+03
43,36,1.595000000000e+03
43,37,1.690000000000e+03
43,38,1.614000000000e+03
43,39,1.692000000000e+03
43,40,1.641000000000e+03
43,41,1.671000000000e+03
43,42,1.588000000000e+03
43,43,1.636000000000e+03
43,44,1.598000000000e+03
43,45,1.581000000000e+03
43,46,1.624000000000e+03
43,47,1.619000000000e+03
43,48,1.610000000000e+03
43,49,1.656000000000e+03
43,50,1.627000000000e+03
43,51,1.652000000000e+03
43,52,1.588000000000e+03
43,53,1.595000000000e+03
43,54,1.622000000000e+03
43,55,1.570000000000e+03
43,56,1.624000000000e+03
43,57,1.684000000000e+03
43,58,1.550000000000e+03
43,59,1.465000000000e+03
43,60,1.550000000000e+03
43,61,1.554000000000e+03
43,62,1.485000000000e+03
43,63,1.386000000000e+03
43,64,1.199000000000e+03
43,65,1.032000000000e+03
43,66,8.450000000000e+02
43,67,6.200000000000e+02
43,68,3.690000000000e+02
43,69,1.460000000000e+02
43,70,2.200000000000e+01
43,71,0.000000000000e+00
43,72,0.000000000000e+00
43,73,0.000000000000e+00
43,74,0.000000000000e+00
43,75,0.000000000000e+00
43,76,0.000000000000e+00
43,77,0.000000000000e+00
43,78,0.000000000000e+00
43,79,0.000000000000e+00
43,80,0.000000000000e+00
44,1,0.000000000000e+00
44,2,0.000000000000e+00
44,3,0.000000000000e+00
44,4,0.000000000000e+00
44,5,0.000000000000e+00
44,6,0.000000000000e+00
44,7,0.000000000000e+00
44,8,0.000000000000e+00
44,9,0.000000000000e+00
44,10,6.000000000000e+00
44,11,7.800000000000e+01
44,12,6.580000000000e+02
44,13,1.591000000000e+03
44,14,1.763000000000e+03
44,15,1.790000000000e+03
44,16,1.739000000000e+03
44,17,1.815000000000e+03
44,18,1.652000000000e+03
44,19,1.740000000000e+03
44,20,1.686000000000e+03
44,21,1.633000000000e+03
44,22,1.723000000000e+03
44,23,1.636000000000e+03
44,24,1.705000000000e+03
44,25,1.615000000000e+03
44,26,1.645000000000e+03
44,27,1.589000000000e+03
44,28,1.627000000000e+03
44,29,1.628000000000e+03
44,30,1.622000000000e+03
44,31,1.637000000000e+03
44,32,1.669000000000e+03
44,33,1.707000000000e+03
44,34,1.688000000000e+03
44,35,1.661000000000e+03
44,36,1.590000000000e+03
44,37,1.545000000000e+03
44,38,1.547000000000e+03
44,39,1.571000000000e+03
44,40,1.613000000000e+03
44,41,1.592000000000e+03
44,42,1.668000000000e+03
44,43,1.617000000000e+03
44,44,1.550000000000e+03
44,45,1.608000000000e+03
44,46,1.591000000000e+03
44,47,1.574000000000e+03
44,48,1.562000000000e+03
44,49,1.654000000000e+03
44,50,1.551000000000e+03
44,51,1.557000000000e+03
44,52,1.584000000000e+03
44,53,1.607000000000e+03
44,54,1.502000000000e+03
44,55,1.593000000000e+03
44,56,1.537000000000e+03
44,57,1.653000000000e+03
44,58,1.578000000000e+03
44,59,1.551000000000e+03
44,60,1.549000000000e+03
44,61,1.473000000000e+03
44,62,1.456000000000e+03
44,63,1.329000000000e+03
44,64,1.265000000000e+03
44,65,1.118000000000e+03
44,66,8.950000000000e+02
44,67,6.520000000000e+02
44,68,4.210000000000e+02
44,69,2.020000000000e+02
44,70,3.700000000000e+01
44,71,0.000000000000e+00
44,72,0.000000000000e+00
44,73,0.000000000000e+00
44,74,0.000000000000e+00
44,75,0.000000000000e+00
44,76,0.000000000000e+00
44,77,0.000000000000e+00
44,78,0.000000000000e+00
44,79,0.000000000000e+00
44,80,0.000000000000e+00
45,1,0.000000000000e+00
45,2,0.000000000000e+00
45,3,0.000000000000e+00
45,4,0.000000000000e+00
45,5,1.000000000000e+00
45,6,0.000000000000e+00
45,7,0.000000000000e+00
45,8,1.000000000000e+00
45,9,0.000000000000e+00
45,10,0.000000000000e+00
45,11,2.000000000000e+00
45,12,5.200000000000e+01
45,13,6.260000000000e+02
45,14,1.534000000000e+03
45,15,1.664000000000e+03
45,16,1.677000000000e+03
45,17,1.706000000000e+03
45,18,1.674000000000e+03
45,19,1.656000000000e+03
45,20,1.721000000000e+03
45,21,1.701000000000e+03
45,22,1.676000000000e+03
45,23,1.612000000000e+03
45,24,1.662000000000e+03
45,25,1.651000000000e+03
45,26,1.711000000000e+03
45,27,1.644000000000e+03
45,28,1.638000000000e+03
45,29,1.634000000000e+03
45,30,1.571000000000e+03
45,31,1.625000000000e+03
45,32,1.628000000000e+03
45,33,1.566000000000e+03
45,34,1.555000000000e+03
45,35,1.570000000000e+03
45,36,1.668000000000e+03
45,37,1.638000000000e+03
45,38,1.552000000000e+03
45,39,1.523000000000e+03
45,40,1.535000000000e+03
45,41,1.584000000000e+03
45,42,1.611000000000e+03
45,43,1.594000000000e+03
45,44,1.578000000000e+03
45,45,1.581000000000e+03
45,46,1.671000000000e+03
45,47,1.612000000000e+03
45,48,1.494000000000e+03
45,49,1.522000000000e+03
45,50,1.610000000000e+03
45,51,1.557000000000e+03
45,52,1.543000000000e+03
45,53,1.520000000000e+03
45,54,1.490000000000e+03
45,55,1.505000000000e+03
45,56,1.525000000000e+03
45,57,1.569000000000e+03
45,58,1.542000000000e+03
45,59,1.492000000000e+03
45,60,1.501000000000e+03
45,61,1.493000000000e+03
45,62,1.406000000000e+03
45,63,1.356000000000e+03
45,64,1.136000000000e+03
45,65,1.099000000000e+03
45,66,9.980000000000e+02
45,67,6.930000000000e+02
45,68,4.270000000000e+02
45,69,1.870000000000e+02
45,70,4.900000000000e+01
45,71,2.000000000000e+00
45,72,0.000000000000e+00
45,73,0.000000000000e+00
45,74,0.000000000000e+00
45,75,0.000000000000e+00
45,76,0.000000000000e+00
45,77,0.000000000000e+00
45,78,0.000000000000e+00
45,79,0.000000000000e+00
45,80,0.000000000000e+00
46,1,0.000000000000e+00
46,2,0.000000000000e+00
46,3,0.000000000000e+00
46,4,0.000000000000e+00
46,5,0.000000000000e+00
46,6,0.000000000000e+00
46,7,0.000000000000e+00
46,8,0.000000000000e+00
46,9,0.000000000000e+00
46,10,2.000000000000e+00
46,11,0.000000000000e+00
46,12,2.000000000000e+00
46,13,6.600000000000e+01
46,14,5.360000000000e+02
46,15,1.404000000000e+03
46,16,1.709000000000e+03
46,17,1.664000000000e+03
46,18,1.667000000000e+03
46,19,1.675000000000e+03
46,20,1.612000000000e+03
46,21,1.695000000000e+03
46,22,1.596000000000e+03
46,23,1.643000000000e+03
46,24,1.595000000000e+03
46,25,1.676000000000e+03
46,26,1.557000000000e+03
46,27,1.649000000000e+03
46,28,1.599000000000e+03
46,29,1.588000000000e+03
46,30,1.625000000000e+03
46,31,1.637000000000e+03
46,32,1.558000000000e+03
46,33,1.606000000000e+03
46,34,1.601000000000e+03
46,35,1.556000000000e+03
46,36,1.545000000000e+03
46,37,1.631000000000e+03
46,38,1.568000000000e+03
46,39,1.533000000000e+03
46,40,1.633000000000e+03
46,41,1.591000000000e+03
46,42,1.593000000000e+03
46,43,1.616000000000e+03
46,44,1.552000000000e+03
46,45,1.568000000000e+03
46,46,1.459000000000e+03
46,47,1.418000000000e+03
46,48,1.512000000000e+03
46,49,1.533000000000e+03
46,50,1.527000000000e+03
46,51,1.481000000000e+03
46,52,1.489000000000e+03
46,53,1.502000000000e+03
46,54,1.495000000000e+03
46,55,1.618000000000e+03
46,56,1.544000000000e+03
46,57,1.503000000000e+03
46,58,1.550000000000e+03
46,59,1.428000000000e+03
46,60,1.466000000000e+03
46,61,1.468000000000e+03
46,62,1.426000000000e+03
46,63,1.362000000000e+03
46,64,1.277000000000e+03
46,65,1.137000000000e+03
46,66,8.840000000000e+02
46,67,7.200000000000e+02
46,68,4.840000000000e+02
46,69,2.690000000000e+02
46,70,5.500000000000e+01
46,71,6.000000000000e+00
46,72,0.000000000000e+00
46,73,0.000000000000e+00
46,74,0.000000000000e+00
46,75,0.000000000000e+00
46,76,0.000000000000e+00
46,77,0.000000000000e+00
46,78,0.000000000000e+00
46,79,0.000000000000e+00
46,80,0.000000000000e+00
47,1,0.000000000000e+00
47,2,0.000000000000e+00
47,3,0.000000000000e+00
47,4,0.000000000000e+00
47,5,0.000000000000e+00
47,6,0.000000000000e+00
47,7,0.000000000000e+00
47,8,1.000000000000e+00
47,9,0.000000000000e+00
47,10,1.000000000000e+00
47,11,0.000000000000e+00
47,12,1.000000000000e+00
47,13,3.000000000000e+00
47,14,3.300000000000e+01
47,15,4.220000000000e+02
47,16,1.242000000000e+03
47,17,1.602000000000e+03
47,18,1.643000000000e+03
47,19,1.675000000000e+03
47,20,1.554000000000e+03
47,21,1.657000000000e+03
47,22,1.645000000000e+03
47,23,1.659000000000e+03
47,24,1.592000000000e+03
47,25,1.581000000000e+03
47,26,1.599000000000e+03
47,27,1.629000000000e+03
47,28,1.589000000000e+03
47,29,1.591000000000e+03
47,30,1.642000000000e+03
47,31,1.638000000000e+03
47,32,1.554000000000e+03
47,33,1.539000000000e+03
47,34,1.563000000000e+03
47,35,1.619000000000e+03
47,36,1.615000000000e+03
47,37,1.576000000000e+03
47,38,1.524000000000e+03
47,39,1.542000000000e+03
47,40,1.543000000000e+03
47,41,1.500000000000e+03
47,42,1.603000000000e+03
47,43,1.506000000000e+03
47,44,1.481000000000e+03
47,45,1.556000000000e+03
47,46,1.508000000000e+03
47,47,1.436000000000e+03
47,48,1.499000000000e+03
47,49,1.558000000000e+03
47,50,1.519000000000e+03
47,51,1.514000000000e+03
47,52,1.469000000000e+03
47,53,1.484000000000e+03
47,54,1.455000000000e+03
47,55,1.478000000000e+03
47,56,1.495000000000e+03
47,57,1.465000000000e+03
47,58,1.431000000000e+03
47,59,1.459000000000e+03
47,60,1.484000000000e+03
47,61,1.455000000000e+03
47,62,1.422000000000e+03
47,63,1.351000000000e+03
47,64,1.269000000000e+03
47,65,1.089000000000e+03
47,66,9.410000000000e+02
47,67,7.470000000000e+02
47,68,5.260000000000e+02
47,69,2.440000000000e+02
47,70,9.200000000000e+01
47,71,8.000000000000e+00
47,72,0.000000000000e+00
47,73,0.000000000000e+00
47,74,0.000000000000e+00
47,75,0.000000000000e+00
47,76,0.000000000000e+00
47,77,0.000000000000e+00
47,78,0.000000000000e+00
47,79,0.000000000000e+00
47,80,0.000000000000e+00
48,1,0.000000000000e+00
48,2,0.000000000000e+00
48,3,0.000000000000e+00
48,4,0.000000000000e+00
48,5,0.000000000000e+00
48,6,0.000000000000e+00
48,7,0.000000000000e+00
48,8,0.000000000000e+00
48,9,0.000000000000e+00
48,10,0.000000000000e+00
48,11,1.000000000000e+00
48,12,0.000000000000e+00
48,13,1.000000000000e+00
48,14,1.000000000000e+00
48,15,3.400000000000e+01
48,16,3.030000000000e+02
48,17,1.102000000000e+03
48,18,1.600000000000e+03
48,19,1.661000000000e+03
48,20,1.693000000000e+03
48,21,1.637000000000e+03
48,22,1.554000000000e+03
48,23,1.538000000000e+03
48,24,1.578000000000e+03
48,25,1.589000000000e+03
48,26,1.571000000000e+03
48,27,1.566000000000e+03
48,28,1.663000000000e+03
48,29,1.565000000000e+03
48,30,1.608000000000e+03
48,31,1.492000000000e+03
48,32,1.534000000000e+03
48,33,1.499000000000e+03
48,34,1.677000000000e+03
48,35,1.592000000000e+03
48,36,1.503000000000e+03
48,37,1.503000000000e+03
48,38,1.475000000000e+03
48,39,1.526000000000e+03
48,40,1.506000000000e+03
48,41,1.509000000000e+03
48,42,1.542000000000e+03
48,43,1.455000000000e+03
48,44,1.540000000000e+03
48,45,1.451000000000e+03
48,46,1.517000000000e+03
48,47,1.556000000000e+03
48,48,1.503000000000e+03
48,49,1.498000000000e+03
48,50,1.495000000000e+03
48,51,1.431000000000e+03
48,52,1.497000000000e+03
48,53,1.392000000000e+03
48,54,1.398000000000e+03
48,55,1.397000000000e+03
48,56,1.492000000000e+03
48,57,1.429000000000e+03
48,58,1.505000000000e+03
48,59,1.387000000000e+03
48,60,1.451000000000e+03
48,61,1.365000000000e+03
48,62,1.411000000000e+03
48,63,1.256000000000e+03
48,64,1.324000000000e+03
48,65,1.082000000000e+03
48,66,1.005000000000e+03
48,67,7.980000000000e+02
48,68,5.190000000000e+02
48,69,3.400000000000e+02
48,70,1.270000000000e+02
48,71,1.700000000000e+01
48,72,0.000000000000e+00
48,73,0.000000000000e+00
48,74,0.000000000000e+00
48,75,0.000000000000e+00
48,76,0.000000000000e+00
48,77,0.000000000000e+00
48,78,0.000000000000e+00
48,79,0.000000000000e+00
48,80,0.000000000000e+00
49,1,0.000000000000e+00
49,2,0.000000000000e+00
49,3,0.000000000000e+00
49,4,0.000000000000e+00
49,5,0.000000000000e+00
49,6,1.000000000000e+00
49,7,0.000000000000e+00
49,8,0.000000000000e+00
49,9,1.000000000000e+00
49,10,0.000000000000e+00
49,11,1.000000000000e+00
49,12,0.000000000000e+00
49,13,0.000000000000e+00
49,14,0.000000000000e+00
49,15,3.000000000000e+00
49,16,2.300000000000e+01
49,17,2.370000000000e+02
49,18,8.190000000000e+02
49,19,1.443000000000e+03
49,20,1.601000000000e+03
49,21,1.626000000000e+03
49,22,1.558000000000e+03
49,23,1.604000000000e+03
49,24,1.529000000000e+03
49,25,1.558000000000e+03
49,26,1.542000000000e+03
49,27,1.510000000000e+03
49,28,1.550000000000e+03
49,29,1.581000000000e+03
49,30,1.526000000000e+03
49,31,1.554000000000e+03
49,32,1.551000000000e+03
49,33,1.493000000000e+03
49,34,1.566000000000e+03
49,35,1.523000000000e+03
49,36,1.489000000000e+03
49,37,1.500000000000e+03
49,38,1.464000000000e+03
49,39,1.489000000000e+03
49,40,1.470000000000e+03
49,41,1.426000000000e+03
49,42,1.469000000000e+03
49,43,1.521000000000e+03
49,44,1.462000000000e+03
49,45,1.434000000000e+03
49,46,1.506000000000e+03
49,47,1.472000000000e+03
49,48,1.503000000000e+03
49,49,1.406000000000e+03
49,50,1.453000000000e+03
49,51,1.435000000000e+03
49,52,1.403000000000e+03
49,53,1.376000000000e+03
49,54,1.409000000000e+03
49,55,1.457000000000e+03
49,56,1.435000000000e+03
49,57,1.431000000000e+03
49,58,1.398000000000e+03
49,59,1.329000000000e+03
49,60,1.350000000000e+03
49,61,1.359000000000e+03
49,62,1.363000000000e+03
49,63,1.274000000000e+03
49,64,1.266000000000e+03
49,65,1.123000000000e+03
49,66,9.720000000000e+02
49,67,8.000000000000e+02
49,68,5.840000000000e+02
49,69,3.510000000000e+02
49,70,1.470000000000e+02
49,71,3.600000000000e+01
49,72,0.000000000000e+00
49,73,0.000000000000e+00
49,74,0.000000000000e+00
49,75,0.000000000000e+00
49,76,0.000000000000e+00
49,77,0.000000000000e+00
49,78,0.000000000000e+00
49,79,0.000000000000e+00
49,80,0.000000000000e+00
50,1,0.000000000000e+00
50,2,0.000000000000e+00
50,3,0.000000000000e+00
50,4,0.000000000000e+00
50,5,1.000000000000e+00
50,6,0.000000000000e+00
50,7,0.000000000000e+00
50,8,0.000000000000e+00
50,9,0.000000000000e+00
50,10,0.000000000000e+00
50,11,1.000000000000e+00
50,12,0.000000000000e+00
50,13,2.000000000000e+00
50,14,1.000000000000e+00
50,15,0.000000000000e+00
50,16,0.000000000000e+00
50,17,2.000000000000e+01
50,18,1.240000000000e+02
50,19,5.780000000000e+02
50,20,1.262000000000e+03
50,21,1.482000000000e+03
50,22,1.552000000000e+03
50,23,1.508000000000e+03
50,24,1.508000000000e+03
50,25,1.625000000000e+03
50,26,1.459000000000e+03
50,27,1.531000000000e+03
50,28,1.460000000000e+03
50,29,1.513000000000e+03
50,30,1.414000000000e+03
50,31,1.437000000000e+03
50,32,1.512000000000e+03
50,33,1.478000000000e+03
50,34,1.418000000000e+03
50,35,1.461000000000e+03
50,36,1.424000000000e+03
50,37,1.402000000000e+03
50,38,1.536000000000e+03
50,39,1.512000000000e+03
50,40,1.462000000000e+03
50,41,1.463000000000e+03
50,42,1.486000000000e+03
50,43,1.446000000000e+03
50,44,1.393000000000e+03
50,45,1.434000000000e+03
50,46,1.461000000000e+03
50,47,1.372000000000e+03
50,48,1.376000000000e+03
50,49,1.500000000000e+03
50,50,1.334000000000e+03
50,51,1.314000000000e+03
50,52,1.415000000000e+03
50,53,1.437000000000e+03
50,54,1.446000000000e+03
50,55,1.368000000000e+03
50,56,1.423000000000e+03
50,57,1.526000000000e+03
50,58,1.359000000000e+03
50,59,1.400000000000e+03
50,60,1.329000000000e+03
50,61,1.335000000000e+03
50,62,1.377000000000e+03
50,63,1.282000000000e+03
50,64,1.209000000000e+03
50,65,1.111000000000e+03
50,66,1.035000000000e+03
50,67,8.330000000000e+02
50,68,6.620000000000e+02
50,69,3.920000000000e+02
50,70,1.700000000000e+02
50,71,4.000000000000e+01
50,72,0.000000000000e+00
50,73,0.000000000000e+00
